 woman)",SP.DYN.TFRT.IN,1960,2.6012305854688798
Euro area,EMU,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,1960,36497283519.2497
Euro area,EMU,Merchandise imports by the reporting economy (current US$),TM.VAL.MRCH.WL.CD,1960,30520840000.0
Euro area,EMU,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",TM.VAL.MRCH.RS.ZS,1960,11.5678336507121
Euro area,EMU,Merchandise imports from developing economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,1960,1.62413616401121
Euro area,EMU,Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports),TM.VAL.MRCH.R3.ZS,1960,3.14440886948066
Euro area,EMU,Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports),TM.VAL.MRCH.R4.ZS,1960,6.5076845853521705
Euro area,EMU,Merchandise imports from developing economies in South Asia (% of total merchandise imports),TM.VAL.MRCH.R5.ZS,1960,0.813214839434301
Euro area,EMU,Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports),TM.VAL.MRCH.R6.ZS,1960,4.5170119826322
Euro area,EMU,Merchandise imports from developing economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,1960,17.617241203059898
Euro area,EMU,Merchandise imports from economies in the Arab World (% of total merchandise imports),TM.VAL.MRCH.AL.ZS,1960,8.61640767423177
Euro area,EMU,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,1960,70.81492514622799
Euro area,EMU,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,1960,30.0029773378784
Euro area,EMU,Mobile cellular subscriptions,IT.CEL.SETS,1960,0.0
Euro area,EMU,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,1960,0.0
Euro area,EMU,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,1960,112.902531705226
Euro area,EMU,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,1960,197.265489041087
Euro area,EMU,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,1960,38.8680464379274
Euro area,EMU,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,1960,46.7028463236882
Euro area,EMU,"Net bilateral aid flows from DAC donors, Canada (current US$)",DC.DAC.CANL.CD,1960,10000.0
Euro area,EMU,"Net bilateral aid flows from DAC donors, Total (current US$)",DC.DAC.TOTL.CD,1960,36360000.0
Euro area,EMU,"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",DC.DAC.GBRL.CD,1960,34350000.0
Euro area,EMU,"Net bilateral aid flows from DAC donors, United States (current US$)",DC.DAC.USAL.CD,1960,2000000.0
Euro area,EMU,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,1960,0.0147291067578379
Euro area,EMU,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,1960,0.137228636635266
Euro area,EMU,Net official development assistance and official aid received (constant 2012 US$),DT.ODA.ALLD.KD,1960,330910000.0
Euro area,EMU,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,1960,36420000.0
Euro area,EMU,Net official development assistance received (constant 2012 US$),DT.ODA.ODAT.KD,1960,330910000.0
Euro area,EMU,Net official development assistance received (current US$),DT.ODA.ODAT.CD,1960,36420000.0
Euro area,EMU,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,1960,10.2227764419838
Euro area,EMU,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,1960,15.559663654732098
Euro area,EMU,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1960,15.481384335899
Euro area,EMU,"Population, ages 0-14 (% of total)",SP.POP.0014.TO.ZS,1960,25.1183274326719
Euro area,EMU,"Population, ages 15-64 (% of total)",SP.POP.1564.TO.ZS,1960,64.6588961253443
Euro area,EMU,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,1960,52.03234773933389
Euro area,EMU,"Population, total",SP.POP.TOTL,1960,265396501.0
Euro area,EMU,Rural population,SP.RUR.TOTL,1960,100593376.0
Euro area,EMU,Rural population (% of total population),SP.RUR.TOTL.ZS,1960,37.9030530983225
Euro area,EMU,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,1960,79.0901827153731
Euro area,EMU,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,1960,66.728675509213
Euro area,EMU,Trade (% of GDP),NE.TRD.GNFS.ZS,1960,36.3973620780464
Euro area,EMU,"Trademark applications, direct nonresident",IP.TMK.NRES,1960,15625.0
Euro area,EMU,"Trademark applications, direct resident",IP.TMK.RESD,1960,64812.0
Euro area,EMU,"Trademark applications, total",IP.TMK.TOTL,1960,88768.0
Euro area,EMU,Urban population,SP.URB.TOTL,1960,164803125.0
Euro area,EMU,Urban population (% of total),SP.URB.TOTL.IN.ZS,1960,62.096946901677505
Europe & Central Asia (all income levels),ECS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,1960,42.0300522262526
Europe & Central Asia (all income levels),ECS,Age dependency ratio (% of working-age population),SP.POP.DPND,1960,57.77466649419271
Europe & Central Asia (all income levels),ECS,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,1960,13.253895373926401
Europe & Central Asia (all income levels),ECS,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,1960,44.1274993173718
Europe & Central Asia (all income levels),ECS,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,1960,3.5011103762715696
Europe & Central Asia (all income levels),ECS,Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,1960,4188000000.0
Europe & Central Asia (all income levels),ECS,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1960,7227000000.0
Europe & Central Asia (all income levels),ECS,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,1960,22.1415986672139
Europe & Central Asia (all income levels),ECS,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,1960,30.330087633885103
Europe & Central Asia (all income levels),ECS,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,1960,2.59896127893071
Europe & Central Asia (all income levels),ECS,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,1960,27.789562641649603
Europe & Central Asia (all income levels),ECS,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,1960,30.6567672833496
Europe & Central Asia (all income levels),ECS,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",EN.CO2.OTHX.ZS,1960,3.7439143135345696
Europe & Central Asia (all income levels),ECS,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,1960,22.6260954235638
Europe & Central Asia (all income levels),ECS,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,1960,67.1151080057876
Europe & Central Asia (all income levels),ECS,CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,1960,12.643622200584199
Europe & Central Asia (all income levels),ECS,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1960,3.3208366426295095
Europe & Central Asia (all income levels),ECS,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,1960,2.5609003409713598
Europe & Central Asia (all income levels),ECS,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,1960,10.3529959403607
Europe & Central Asia (all income levels),ECS,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1960,9.462629742709769
Europe & Central Asia (all income levels),ECS,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,1960,2208000000.0
Europe & Central Asia (all income levels),ECS,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,1960,30.1234050131888
Europe & Central Asia (all income levels),ECS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,1960,19.435708226150602
Europe & Central Asia (all income levels),ECS,Exports of goods and services (current US$),NE.EXP.GNFS.CD,1960,78334307872.1799
Europe & Central Asia (all income levels),ECS,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,1960,-0.174420820195085
Europe & Central Asia (all income levels),ECS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1960,2.8360029902212296
Europe & Central Asia (all income levels),ECS,Fixed telephone subscriptions,IT.MLT.MAIN,1960,24816993.0
Europe & Central Asia (all income levels),ECS,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,1960,5.45138509328837
Europe & Central Asia (all income levels),ECS,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,1960,93.75287612951179
Europe & Central Asia (all income levels),ECS,GDP at market prices (constant 2005 US$),NY.GDP.MKTP.KD,1960,4370694741077.68
Europe & Central Asia (all income levels),ECS,GDP at market prices (current US$),NY.GDP.MKTP.CD,1960,432682037753.43604
Europe & Central Asia (all income levels),ECS,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,1960,6547.96487282163
Europe & Central Asia (all income levels),ECS,GDP per capita (current US$),NY.GDP.PCAP.CD,1960,648.223440928709
Europe & Central Asia (all income levels),ECS,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,1960,14.067450727692599
Europe & Central Asia (all income levels),ECS,General government final consumption expenditure (constant 2005 US$),NE.CON.GOVT.KD,1960,958362576480.408
Europe & Central Asia (all income levels),ECS,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,1960,63264987577.5292
Europe & Central Asia (all income levels),ECS,Gross domestic income (constant 2005 US$),NY.GDY.TOTL.KD,1960,2889581475770.64
Europe & Central Asia (all income levels),ECS,Gross national expenditure (current US$),NE.DAB.TOTL.CD,1960,435302219039.766
Europe & Central Asia (all income levels),ECS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,1960,19.610129046345698
Europe & Central Asia (all income levels),ECS,Imports of goods and services (constant 2005 US$),NE.IMP.GNFS.KD,1960,485593246896.416
Europe & Central Asia (all income levels),ECS,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1960,80262304256.3803
Europe & Central Asia (all income levels),ECS,"International migrant stock, total",SM.POP.TOTL,1960,13355532.0
Europe & Central Asia (all income levels),ECS,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,1960,70.140307389786
Europe & Central Asia (all income levels),ECS,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,1960,64.0947353561549
Europe & Central Asia (all income levels),ECS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1960,67.0300272167932
Europe & Central Asia (all income levels),ECS,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,1960,59624941863.8947
Europe & Central Asia (all income levels),ECS,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,1960,48153120000.0
Europe & Central Asia (all income levels),ECS,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,1960,10.8952026369216
Europe & Central Asia (all income levels),ECS,Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,1960,1.96180434414219
Europe & Central Asia (all income levels),ECS,Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports),TX.VAL.MRCH.R3.ZS,1960,3.13686838983642
Europe & Central Asia (all income levels),ECS,Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports),TX.VAL.MRCH.R4.ZS,1960,6.0393386762893
Europe & Central Asia (all income levels),ECS,Merchandise exports to developing economies in South Asia (% of total merchandise exports),TX.VAL.MRCH.R5.ZS,1960,2.55194263632346
Europe & Central Asia (all income levels),ECS,Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports),TX.VAL.MRCH.R6.ZS,1960,5.2852442375488895
Europe & Central Asia (all income levels),ECS,Merchandise exports to developing economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,1960,20.024413786687102
Europe & Central Asia (all income levels),ECS,Merchandise exports to economies in the Arab World (% of total merchandise exports),TX.VAL.MRCH.AL.ZS,1960,5.984742006333129
Europe & Central Asia (all income levels),ECS,Merchandise exports to high-income economies (% of total merchandise exports),TX.VAL.MRCH.HI.ZS,1960,69.0803835763913
Europe & Central Asia (all income levels),ECS,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,1960,65906121273.8381
Europe & Central Asia (all income levels),ECS,Merchandise imports by the reporting economy (current US$),TM.VAL.MRCH.WL.CD,1960,52855260000.0
Europe & Central Asia (all income levels),ECS,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",TM.VAL.MRCH.RS.ZS,1960,10.1018138970464
Europe & Central Asia (all income levels),ECS,Merchandise imports from developing economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,1960,1.4675928185766203
Europe & Central Asia (all income levels),ECS,Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports),TM.VAL.MRCH.R3.ZS,1960,2.9175147374168597
Europe & Central Asia (all income levels),ECS,Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports),TM.VAL.MRCH.R4.ZS,1960,4.68114242555992
Europe & Central Asia (all income levels),ECS,Merchandise imports from developing economies in South Asia (% of total merchandise imports),TM.VAL.MRCH.R5.ZS,1960,1.7513867115590802
Europe & Central Asia (all income levels),ECS,Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports),TM.VAL.MRCH.R6.ZS,1960,4.55695421799079
Europe & Central Asia (all income levels),ECS,Merchandise imports from developing economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,1960,16.116617343288098
Europe & Central Asia (all income levels),ECS,Merchandise imports from economies in the Arab World (% of total merchandise imports),TM.VAL.MRCH.AL.ZS,1960,6.807628985270339
Europe & Central Asia (all income levels),ECS,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,1960,73.7815687596655
Europe & Central Asia (all income levels),ECS,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,1960,31.088708805525798
Europe & Central Asia (all income levels),ECS,Mobile cellular subscriptions,IT.CEL.SETS,1960,0.0
Europe & Central Asia (all income levels),ECS,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,1960,0.0
Europe & Central Asia (all income levels),ECS,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,1960,126.707013164529
Europe & Central Asia (all income levels),ECS,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,1960,225.612570923597
Europe & Central Asia (all income levels),ECS,"Net bilateral aid flows from DAC donors, Austria (current US$)",DC.DAC.AUTL.CD,1960,700000.0
Europe & Central Asia (all income levels),ECS,"Net bilateral aid flows from DAC donors, Belgium (current US$)",DC.DAC.BELL.CD,1960,0.0
Europe & Central Asia (all income levels),ECS,"Net bilateral aid flows from DAC donors, Canada (current US$)",DC.DAC.CANL.CD,1960,0.0
Europe & Central Asia (all income levels),ECS,"Net bilateral aid flows from DAC donors, Denmark (current US$)",DC.DAC.DNKL.CD,1960,0.0
Europe & Central Asia (all income levels),ECS,"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",DC.DAC.CECL.CD,1960,0.0
Europe & Central Asia (all income levels),ECS,"Net bilateral aid flows from DAC donors, France (current US$)",DC.DAC.FRAL.CD,1960,6000000.0
Europe & Central Asia (all income levels),ECS,"Net bilateral aid flows from DAC donors, Germany (current US$)",DC.DAC.DEUL.CD,1960,43960000.0
Europe & Central Asia (all income levels),ECS,"Net bilateral aid flows from DAC donors, Italy (current US$)",DC.DAC.ITAL.CD,1960,4710000.0
Europe & Central Asia (all income levels),ECS,"Net bilateral aid flows from DAC donors, Japan (current US$)",DC.DAC.JPNL.CD,1960,10000.0
Europe & Central Asia (all income levels),ECS,"Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)",DC.DAC.KORL.CD,1960,0.0
Europe & Central Asia (all income levels),ECS,"Net bilateral aid flows from DAC donors, Netherlands (current US$)",DC.DAC.NLDL.CD,1960,-900000.0
Europe & Central Asia (all income levels),ECS,"Net bilateral aid flows from DAC donors, Norway (current US$)",DC.DAC.NORL.CD,1960,0.0
Europe & Central Asia (all income levels),ECS,"Net bilateral aid flows from DAC donors, Portugal (current US$)",DC.DAC.PRTL.CD,1960,0.0
Europe & Central Asia (all income levels),ECS,"Net bilateral aid flows from DAC donors, Sweden (current US$)",DC.DAC.SWEL.CD,1960,0.0
Europe & Central Asia (all income levels),ECS,"Net bilateral aid flows from DAC donors, Switzerland (current US$)",DC.DAC.CHEL.CD,1960,0.0
Europe & Central Asia (all income levels),ECS,"Net bilateral aid flows from DAC donors, Total (current US$)",DC.DAC.TOTL.CD,1960,231630000.0
Europe & Central Asia (all income levels),ECS,"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",DC.DAC.GBRL.CD,1960,20150000.0
Europe & Central Asia (all income levels),ECS,"Net bilateral aid flows from DAC donors, United States (current US$)",DC.DAC.USAL.CD,1960,157000000.0
Europe & Central Asia (all income levels),ECS,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,1960,0.346777233117477
Europe & Central Asia (all income levels),ECS,Net official development assistance and official aid received (constant 2012 US$),DT.ODA.ALLD.KD,1960,1756430000.0
Europe & Central Asia (all income levels),ECS,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,1960,231470000.0
Europe & Central Asia (all income levels),ECS,Net official development assistance received (constant 2012 US$),DT.ODA.ODAT.KD,1960,1756430000.0
Europe & Central Asia (all income levels),ECS,Net official development assistance received (current US$),DT.ODA.ODAT.CD,1960,231470000.0
Europe & Central Asia (all income levels),ECS,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,1960,8.4215135649351
Europe & Central Asia (all income levels),ECS,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,1960,15.759130328210599
Europe & Central Asia (all income levels),ECS,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1960,14.562977440618699
Europe & Central Asia (all income levels),ECS,"Population, ages 0-14 (% of total)",SP.POP.0014.TO.ZS,1960,28.0385741551938
Europe & Central Asia (all income levels),ECS,"Population, ages 15-64 (% of total)",SP.POP.1564.TO.ZS,1960,63.5399122798711
Europe & Central Asia (all income levels),ECS,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,1960,52.595382106909504
Europe & Central Asia (all income levels),ECS,"Population, total",SP.POP.TOTL,1960,667489033.0
Europe & Central Asia (all income levels),ECS,Rural population,SP.RUR.TOTL,1960,297417869.0
Europe & Central Asia (all income levels),ECS,Rural population (% of total population),SP.RUR.TOTL.ZS,1960,44.621022554672095
Europe & Central Asia (all income levels),ECS,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,1960,76.3425267676206
Europe & Central Asia (all income levels),ECS,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,1960,62.854799543953895
Europe & Central Asia (all income levels),ECS,Trade (% of GDP),NE.TRD.GNFS.ZS,1960,39.04583727249621
Europe & Central Asia (all income levels),ECS,Urban population,SP.URB.TOTL,1960,369124164.0
Europe & Central Asia (all income levels),ECS,Urban population (% of total),SP.URB.TOTL.IN.ZS,1960,55.378977445327905
Europe & Central Asia (developing only),ECA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,1960,62.243602066685
Europe & Central Asia (developing only),ECA,Age dependency ratio (% of working-age population),SP.POP.DPND,1960,64.47851664025251
Europe & Central Asia (developing only),ECA,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,1960,10.0095351292158
Europe & Central Asia (developing only),ECA,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,1960,53.512255286599704
Europe & Central Asia (developing only),ECA,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,1960,0.8061091873266519
Europe & Central Asia (developing only),ECA,Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,1960,6000000.0
Europe & Central Asia (developing only),ECA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1960,1315000000.0
Europe & Central Asia (developing only),ECA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,1960,30.3901645214013
Europe & Central Asia (developing only),ECA,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,1960,19.5625759416768
Europe & Central Asia (developing only),ECA,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,1960,21.2521806551657
Europe & Central Asia (developing only),ECA,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,1960,27.082767978290402
Europe & Central Asia (developing only),ECA,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,1960,20.048602673147
Europe & Central Asia (developing only),ECA,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",EN.CO2.OTHX.ZS,1960,2.49088699878493
Europe & Central Asia (developing only),ECA,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,1960,24.969623329283102
Europe & Central Asia (developing only),ECA,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,1960,48.102345415778295
Europe & Central Asia (developing only),ECA,CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,1960,32.928311057108104
Europe & Central Asia (developing only),ECA,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1960,1.57350217734234
Europe & Central Asia (developing only),ECA,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,1960,54.994828279902805
Europe & Central Asia (developing only),ECA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,1960,12.079292466433001
Europe & Central Asia (developing only),ECA,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1960,9.91119005328597
Europe & Central Asia (developing only),ECA,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,1960,41000000.0
Europe & Central Asia (developing only),ECA,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,1960,12.3356539421866
Europe & Central Asia (developing only),ECA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1960,3.70360881160164
Europe & Central Asia (developing only),ECA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,1960,44.1990718874239
Europe & Central Asia (developing only),ECA,"International migrant stock, total",SM.POP.TOTL,1960,1347709.0
Europe & Central Asia (developing only),ECA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,1960,64.3709726332164
Europe & Central Asia (developing only),ECA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,1960,58.17409539168611
Europe & Central Asia (developing only),ECA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1960,61.210531401537196
Europe & Central Asia (developing only),ECA,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,1960,1031700000.0
Europe & Central Asia (developing only),ECA,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,1960,45.0848114762043
Europe & Central Asia (developing only),ECA,Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,1960,3.81506251817389
Europe & Central Asia (developing only),ECA,Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports),TX.VAL.MRCH.R3.ZS,1960,0.294659300184162
Europe & Central Asia (developing only),ECA,Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports),TX.VAL.MRCH.R4.ZS,1960,4.67674711640981
Europe & Central Asia (developing only),ECA,Merchandise exports to developing economies in South Asia (% of total merchandise exports),TX.VAL.MRCH.R5.ZS,1960,1.14858970630997
